elec,Lagging_Current_Reactive_Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2_tCO2_,Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,week_status,Day_of_week,load_type,timestamp,steam
56.52,24.7,0,0.03,91.63,100,37800,Weekday,Wednesday,Maximum_Load,05/12/2018 10:30,0.5
59.04,29.77,0,0.03,89.29,100,38700,Weekday,Wednesday,Maximum_Load,05/12/2018 10:45,0.5
66.85,37.37,0,0.03,87.29,100,39600,Weekday,Wednesday,Maximum_Load,05/12/2018 11:00,0.793435220047014
68.83,39.2,0,0.03,86.9,100,40500,Weekday,Wednesday,Maximum_Load,05/12/2018 11:15,0.5
60.3,30.53,0,0.03,89.22,100,41400,Weekday,Wednesday,Maximum_Load,05/12/2018 11:30,0.989532202267464
53.21,24.3,0,0.02,90.96,100,42300,Weekday,Wednesday,Maximum_Load,05/12/2018 11:45,1.58395229799966
40.97,9.76,1.44,0.02,97.28,99.94,43200,Weekday,Wednesday,Maximum_Load,05/12/2018 12:00,0.5
10.69,0,16.85,0,100,53.57,44100,Weekday,Wednesday,Medium_Load,05/12/2018 12:15,0.5
9.43,0,18.18,0,100,46.04,45000,Weekday,Wednesday,Medium_Load,05/12/2018 12:30,0.5
10.33,0,17.24,0,100,51.4,45900,Weekday,Wednesday,Medium_Load,05/12/2018 12:45,0.956743744253479
26.68,3.64,8.21,0.01,99.08,95.58,46800,Weekday,Wednesday,Medium_Load,05/12/2018 13:00,0.5
43.34,9.65,0,0.02,97.61,100,47700,Weekday,Wednesday,Medium_Load,05/12/2018 13:15,0.5
46.51,14.4,0,0.02,95.53,100,48600,Weekday,Wednesday,Medium_Load,05/12/2018 13:30,0.5
50.44,19.37,0,0.02,93.35,100,49500,Weekday,Wednesday,Medium_Load,05/12/2018 13:45,0.5
63.4,33.48,0,0.03,88.43,100,50400,Weekday,Wednesday,Medium_Load,05/12/2018 14:00,1.0240084764894
54.36,25.24,0,0.02,90.7,100,51300,Weekday,Wednesday,Medium_Load,05/12/2018 14:15,0.951081126496062
61.52,40.93,0,0.03,83.26,100,52200,Weekday,Wednesday,Medium_Load,05/12/2018 14:30,1.42785189180667
58.93,37.87,0,0.03,84.13,100,53100,Weekday,Wednesday,Medium_Load,05/12/2018 14:45,0.5
85.46,44.64,0,0.04,88.64,100,54000,Weekday,Wednesday,Medium_Load,05/12/2018 15:00,0.5
109.3,51.26,0,0.05,90.54,100,54900,Weekday,Wednesday,Medium_Load,05/12/2018 15:15,1.21884905474901
87.16,33.52,0,0.04,93.34,100,55800,Weekday,Wednesday,Medium_Load,05/12/2018 15:30,0.5
96.01,45.43,0,0.04,90.39,100,56700,Weekday,Wednesday,Medium_Load,05/12/2018 15:45,0.920264340974938
105.91,47.12,0,0.05,91.37,100,57600,Weekday,Wednesday,Medium_Load,05/12/2018 16:00,0.5
68.18,37.4,0,0.03,87.68,100,58500,Weekday,Wednesday,Medium_Load,05/12/2018 16:15,0.595523078439361
64.91,30.35,0,0.03,90.59,100,59400,Weekday,Wednesday,Medium_Load,05/12/2018 16:30,0.632169470076781
56.05,19.37,0,0.03,94.52,100,60300,Weekday,Wednesday,Medium_Load,05/12/2018 16:45,0.5
62.96,24.48,0,0.03,93.2,100,61200,Weekday,Wednesday,Medium_Load,05/12/2018 17:00,0.909639626222759
47.12,16.02,0,0.02,94.68,100,62100,Weekday,Wednesday,Maximum_Load,05/12/2018 17:15,0.77646106660407
44.57,14.11,0,0.02,95.34,100,63000,Weekday,Wednesday,Maximum_Load,05/12/2018 17:30,0.5
44.24,13.25,0.29,0.02,95.8,100,63900,Weekday,Wednesday,Maximum_Load,05/12/2018 17:45,0.736819936935158
27.32,2.56,3.28,0.01,99.56,99.29,64800,Weekday,Wednesday,Maximum_Load,05/12/2018 18:00,0.5
5.87,0,10.37,0,100,49.26,65700,Weekday,Wednesday,Maximum_Load,05/12/2018 18:15,0.641259539945513
5.36,0,13.9,0,100,35.98,66600,Weekday,Wednesday,Maximum_Load,05/12/2018 18:30,0.5
5.47,0,20.88,0,100,25.34,67500,Weekday,Wednesday,Maximum_Load,05/12/2018 18:45,0.5
5.58,0,20.66,0,100,26.07,68400,Weekday,Wednesday,Maximum_Load,05/12/2018 19:00,0.5
5.58,0,20.7,0,100,26.03,69300,Weekday,Wednesday,Maximum_Load,05/12/2018 19:15,0.782497448517901
5.47,0,20.77,0,100,25.47,70200,Weekday,Wednesday,Maximum_Load,05/12/2018 19:30,0.5
5.44,0,20.7,0,100,25.42,71100,Weekday,Wednesday,Maximum_Load,05/12/2018 19:45,0.5
5.44,0,20.59,0,100,25.54,72000,Weekday,Wednesday,Maximum_Load,05/12/2018 20:00,0.5
5.44,0,20.48,0,100,25.67,72900,Weekday,Wednesday,Medium_Load,05/12/2018 20:15,0.5
5.51,0,20.48,0,100,25.98,73800,Weekday,Wednesday,Medium_Load,05/12/2018 20:30,0.651690923628642
5.44,0,20.59,0,100,25.54,74700,Weekday,Wednesday,Medium_Load,05/12/2018 20:45,0.5
4.82,0,20.48,0,100,22.91,75600,Weekday,Wednesday,Medium_Load,05/12/2018 21:00,0.5
4.28,0,20.38,0,100,20.55,76500,Weekday,Wednesday,Medium_Load,05/12/2018 21:15,0.748648389288133
4.25,0,20.52,0,100,20.28,77400,Weekday,Wednesday,Medium_Load,05/12/2018 21:30,0.5
4.28,0,20.63,0,100,20.31,78300,Weekday,Wednesday,Medium_Load,05/12/2018 21:45,0.90086995532272
4.36,0,20.09,0,100,21.21,79200,Weekday,Wednesday,Medium_Load,05/12/2018 22:00,0.5
4.03,4.1,0.36,0,70.1,99.6,80100,Weekday,Wednesday,Maximum_Load,05/12/2018 22:15,0.5
4,4.25,0,0,68.54,100,81000,Weekday,Wednesday,Maximum_Load,05/12/2018 22:30,0.5
4.03,4.39,0,0,67.63,100,81900,Weekday,Wednesday,Maximum_Load,05/12/2018 22:45,0.5
4,4.21,0,0,68.88,100,82800,Weekday,Wednesday,Maximum_Load,05/12/2018 23:00,0.684745166755895
4,3.56,0.07,0,74.7,99.98,83700,Weekday,Wednesday,Light_Load,05/12/2018 23:15,0.5
3.92,3.42,0.11,0,75.35,99.96,84600,Weekday,Wednesday,Light_Load,05/12/2018 23:30,0.5
4,3.53,0.07,0,74.98,99.98,85500,Weekday,Wednesday,Light_Load,05/12/2018 23:45,0.5
3.96,3.71,0.04,0,72.98,99.99,0,Weekday,Wednesday,Light_Load,05/12/2018 00:00,0.5
3.96,3.92,0,0,71.07,100,900,Weekday,Thursday,Light_Load,06/12/2018 00:15,0.5
4.79,3.89,0,0,77.63,100,1800,Weekday,Thursday,Light_Load,06/12/2018 00:30,0.569422281177355
5.18,4.1,0,0,78.41,100,2700,Weekday,Thursday,Light_Load,06/12/2018 00:45,0.5
4.03,4,0,0,70.97,100,3600,Weekday,Thursday,Light_Load,06/12/2018 01:00,0.803421337304572
3.92,4,0,0,69.99,100,4500,Weekday,Thursday,Light_Load,06/12/2018 01:15,0.5
4,3.85,0.04,0,72.05,100,5400,Weekday,Thursday,Light_Load,06/12/2018 01:30,1.2208669007098
3.92,3.74,0,0,72.35,100,6300,Weekday,Thursday,Light_Load,06/12/2018 01:45,0.790702239535321
4.07,3.85,0,0,72.65,100,7200,Weekday,Thursday,Light_Load,06/12/2018 02:00,1.57439531563167
3.46,2.92,0,0,76.42,100,8100,Weekday,Thursday,Light_Load,06/12/2018 02:15,0.5
3.28,2.63,0,0,78.02,100,9000,Weekday,Thursday,Light_Load,06/12/2018 02:30,0.5
3.38,2.74,0.04,0,77.68,99.99,9900,Weekday,Thursday,Light_Load,06/12/2018 02:45,0.5
3.31,2.81,0,0,76.23,100,10800,Weekday,Thursday,Light_Load,06/12/2018 03:00,0.5
3.35,2.81,0,0,76.62,100,11700,Weekday,Thursday,Light_Load,06/12/2018 03:15,0.5
3.35,2.77,0,0,77.07,100,12600,Weekday,Thursday,Light_Load,06/12/2018 03:30,0.5
3.38,2.84,0,0,76.56,100,13500,Weekday,Thursday,Light_Load,06/12/2018 03:45,0.885741076754801
3.42,2.92,0,0,76.05,100,14400,Weekday,Thursday,Light_Load,06/12/2018 04:00,0.5
3.31,2.77,0,0,76.69,100,15300,Weekday,Thursday,Light_Load,06/12/2018 04:15,0.5
4.61,4.07,0,0,74.96,100,16200,Weekday,Thursday,Light_Load,06/12/2018 04:30,0.5
5.04,4.03,0,0,78.1,100,17100,Weekday,Thursday,Light_Load,06/12/2018 04:45,0.5
4.07,4.1,0,0,70.45,100,18000,Weekday,Thursday,Light_Load,06/12/2018 05:00,0.5
3.71,3.53,0,0,72.45,100,18900,Weekday,Thursday,Light_Load,06/12/2018 05:15,0.5
3.31,2.81,0,0,76.23,100,19800,Weekday,Thursday,Light_Load,06/12/2018 05:30,1.05773627642769
3.31,2.66,0,0,77.95,100,20700,Weekday,Thursday,Light_Load,06/12/2018 05:45,0.5
3.38,2.63,0,0,78.92,100,21600,Weekday,Thursday,Light_Load,06/12/2018 06:00,0.5
3.31,2.48,0.04,0,80.03,99.99,22500,Weekday,Thursday,Light_Load,06/12/2018 06:15,0.5
3.28,2.38,0.11,0,80.94,99.94,23400,Weekday,Thursday,Light_Load,06/12/2018 06:30,0.5
3.31,2.45,0.04,0,80.38,99.99,24300,Weekday,Thursday,Light_Load,06/12/2018 06:45,0.5
3.24,2.45,0.04,0,79.76,99.99,25200,Weekday,Thursday,Light_Load,06/12/2018 07:00,0.5
3.28,2.41,0.07,0,80.59,99.98,26100,Weekday,Thursday,Light_Load,06/12/2018 07:15,0.5
3.46,2.56,0.04,0,80.39,99.99,27000,Weekday,Thursday,Light_Load,06/12/2018 07:30,0.618140797889498
4.21,3.13,0.07,0,80.25,99.99,27900,Weekday,Thursday,Light_Load,06/12/2018 07:45,0.5
6.44,3.17,0,0,89.72,100,28800,Weekday,Thursday,Light_Load,06/12/2018 08:00,0.5
32.29,24.19,0,0.01,80.03,100,29700,Weekday,Thursday,Light_Load,06/12/2018 08:15,0.5
64.98,53.46,0,0.03,77.22,100,30600,Weekday,Thursday,Light_Load,06/12/2018 08:30,0.875519331555556
60.84,42.55,0,0.03,81.95,100,31500,Weekday,Thursday,Light_Load,06/12/2018 08:45,0.5
59.87,23.8,0,0.03,92.93,100,32400,Weekday,Thursday,Light_Load,06/12/2018 09:00,0.5
67,32.83,0,0.03,89.8,100,33300,Weekday,Thursday,Medium_Load,06/12/2018 09:15,0.860974326360984
71.17,35.86,0,0.03,89.3,100,34200,Weekday,Thursday,Medium_Load,06/12/2018 09:30,0.957876069786947
76.86,42.12,0,0.04,87.7,100,35100,Weekday,Thursday,Medium_Load,06/12/2018 09:45,0.5
66.67,36.36,0,0.03,87.79,100,36000,Weekday,Thursday,Medium_Load,06/12/2018 10:00,0.5
63.18,30.46,0,0.03,90.08,100,36900,Weekday,Thursday,Maximum_Load,06/12/2018 10:15,0.5
68.87,34.56,0,0.03,89.38,100,37800,Weekday,Thursday,Maximum_Load,06/12/2018 10:30,0.854397284561421
71.06,38.3,0,0.03,88.03,100,38700,Weekday,Thursday,Maximum_Load,06/12/2018 10:45,0.5
62.78,30.2,0,0.03,90.12,100,39600,Weekday,Thursday,Maximum_Load,06/12/2018 11:00,0.614544894040551
60.88,31.57,0,0.03,88.77,100,40500,Weekday,Thursday,Maximum_Load,06/12/2018 11:15,0.5
74.45,42.84,0,0.03,86.67,100,41400,Weekday,Thursday,Maximum_Load,06/12/2018 11:30,0.5
67.82,39.13,0,0.03,86.62,100,42300,Weekday,Thursday,Maximum_Load,06/12/2018 11:45,0.5
69.26,41.69,0,0.03,85.68,100,43200,Weekday,Thursday,Maximum_Load,06/12/2018 12:00,0.5
9.94,0.5,16.67,0,99.87,51.21,44100,Weekday,Thursday,Medium_Load,06/12/2018 12:15,0.5
6.88,0,20.45,0,100,31.89,45000,Weekday,Thursday,Medium_Load,06/12/2018 12:30,0.5
7.02,0,19.91,0,100,33.25,45900,Weekday,Thursday,Medium_Load,06/12/2018 12:45,0.5
6.95,0,20.27,0,100,32.43,46800,Weekday,Thursday,Medium_Load,06/12/2018 13:00,0.5
35.78,14.33,6.41,0.02,92.83,98.43,47700,Weekday,Thursday,Medium_Load,06/12/2018 13:15,0.5
61.78,32.04,0,0.03,88.77,100,48600,Weekday,Thursday,Medium_Load,06/12/2018 13:30,0.5
60.8,30.35,0,0.03,89.47,100,49500,Weekday,Thursday,Medium_Load,06/12/2018 13:45,0.5
71.78,42.05,0,0.03,86.28,100,50400,Weekday,Thursday,Medium_Load,06/12/2018 14:00,0.5
72.11,42.01,0,0.03,86.41,100,51300,Weekday,Thursday,Medium_Load,06/12/2018 14:15,0.5
68.22,36.86,0,0.03,87.98,100,52200,Weekday,Thursday,Medium_Load,06/12/2018 14:30,0.5
73.44,41.76,0,0.03,86.93,100,53100,Weekday,Thursday,Medium_Load,06/12/2018 14:45,0.5
56.88,24.98,0,0.03,91.56,100,54000,Weekday,Thursday,Medium_Load,06/12/2018 15:00,0.5
50.29,18.94,0,0.02,93.58,100,54900,Weekday,Thursday,Medium_Load,06/12/2018 15:15,0.5
48.78,17.71,0,0.02,94,100,55800,Weekday,Thursday,Medium_Load,06/12/2018 15:30,0.5
48.96,20.12,0,0.02,92.49,100,56700,Weekday,Thursday,Medium_Load,06/12/2018 15:45,0.5
49.97,20.95,0,0.02,92.22,100,57600,Weekday,Thursday,Medium_Load,06/12/2018 16:00,0.888558136712979
62.28,26.6,0,0.03,91.96,100,58500,Weekday,Thursday,Medium_Load,06/12/2018 16:15,0.5
47.95,9.43,0,0.02,98.12,100,59400,Weekday,Thursday,Medium_Load,06/12/2018 16:30,0.5
57.35,16.2,0,0.03,96.23,100,60300,Weekday,Thursday,Medium_Load,06/12/2018 16:45,0.549534802923787
47.77,6.62,0,0.02,99.05,100,61200,Weekday,Thursday,Medium_Load,06/12/2018 17:00,0.5
48.6,8.17,0,0.02,98.62,100,62100,Weekday,Thursday,Maximum_Load,06/12/2018 17:15,0.554133020306056
57.46,17.6,0.61,0.03,95.62,99.99,63000,Weekday,Thursday,Maximum_Load,06/12/2018 17:30,0.5
31.86,0,3.89,0.01,100,99.26,63900,Weekday,Thursday,Maximum_Load,06/12/2018 17:45,0.537112483549266
31.61,3.53,1.91,0.01,99.38,99.82,64800,Weekday,Thursday,Maximum_Load,06/12/2018 18:00,0.797203279283873
36.61,13.61,0,0.02,93.73,100,65700,Weekday,Thursday,Maximum_Load,06/12/2018 18:15,0.5
40.07,15.37,0,0.02,93.37,100,66600,Weekday,Thursday,Maximum_Load,06/12/2018 18:30,0.5
37.87,6.84,0,0.02,98.41,100,67500,Weekday,Thursday,Maximum_Load,06/12/2018 18:45,0.706100290639416
47.23,12.89,0,0.02,96.47,100,68400,Weekday,Thursday,Maximum_Load,06/12/2018 19:00,0.5
53.03,20.7,0,0.02,93.15,100,69300,Weekday,Thursday,Maximum_Load,06/12/2018 19:15,0.5
38.63,7.27,0,0.02,98.27,100,70200,Weekday,Thursday,Maximum_Load,06/12/2018 19:30,0.5
37.51,6.16,0,0.02,98.68,100,71100,Weekday,Thursday,Maximum_Load,06/12/2018 19:45,0.5
38.3,7.02,0,0.02,98.36,100,72000,Weekday,Thursday,Maximum_Load,06/12/2018 20:00,0.5
54.36,21.28,0,0.02,93.12,100,72900,Weekday,Thursday,Medium_Load,06/12/2018 20:15,0.5
38.84,8.75,0,0.02,97.56,100,73800,Weekday,Thursday,Medium_Load,06/12/2018 20:30,0.5
27.72,4.14,6.08,0.01,98.9,97.68,74700,Weekday,Thursday,Medium_Load,06/12/2018 20:45,0.5
8.86,0,18.43,0,100,43.33,75600,Weekday,Thursday,Medium_Load,06/12/2018 21:00,0.5
5.51,0,20.59,0,100,25.85,76500,Weekday,Thursday,Medium_Load,06/12/2018 21:15,0.5
5.58,0,20.16,0,100,26.68,77400,Weekday,Thursday,Medium_Load,06/12/2018 21:30,0.5
5.62,0,20.48,0,100,26.46,78300,Weekday,Thursday,Medium_Load,06/12/2018 21:45,0.5
5.54,0,19.98,0,100,26.72,79200,Weekday,Thursday,Medium_Load,06/12/2018 22:00,0.5
5.26,4.93,0.25,0,72.96,99.89,80100,Weekday,Thursday,Maximum_Load,06/12/2018 22:15,0.5
5.22,5.04,0,0,71.94,100,81000,Weekday,Thursday,Maximum_Load,06/12/2018 22:30,0.5
5.26,4.93,0,0,72.96,100,81900,Weekday,Thursday,Maximum_Load,06/12/2018 22:45,0.5
4.18,4.68,0,0,66.61,100,82800,Weekday,Thursday,Maximum_Load,06/12/2018 23:00,0.5
3.96,4.07,0,0,69.74,100,83700,Weekday,Thursday,Light_Load,06/12/2018 23:15,0.5
4,3.74,0.04,0,73.04,100,84600,Weekday,Thursday,Light_Load,06/12/2018 23:30,0.5
4,3.85,0,0,72.05,100,85500,Weekday,Thursday,Light_Load,06/12/2018 23:45,0.5
4,3.85,0,0,72.05,100,0,Weekday,Thursday,Light_Load,06/12/2018 00:00,0.5
3.96,4.03,0,0,70.09,100,900,Weekday,Friday,Light_Load,07/12/2018 00:15,0.5
4.03,4.14,0,0,69.75,100,1800,Weekday,Friday,Light_Load,07/12/2018 00:30,0.562529294727512
4.03,4.28,0,0,68.55,100,2700,Weekday,Friday,Light_Load,07/12/2018 00:45,0.5
4,4.43,0,0,67.02,100,3600,Weekday,Friday,Light_Load,07/12/2018 01:00,0.5
4.03,4.43,0,0,67.29,100,4500,Weekday,Friday,Light_Load,07/12/2018 01:15,0.509964038023538
4.03,4.5,0,0,66.71,100,5400,Weekday,Friday,Light_Load,07/12/2018 01:30,0.5
4.03,4.46,0,0,67.04,100,6300,Weekday,Friday,Light_Load,07/12/2018 01:45,0.5
4.1,4.61,0,0,66.46,100,7200,Weekday,Friday,Light_Load,07/12/2018 02:00,0.5
4,4.68,0,0,64.97,100,8100,Weekday,Friday,Light_Load,07/12/2018 02:15,0.5
4.72,4.82,0,0,69.97,100,9000,Weekday,Friday,Light_Load,07/12/2018 02:30,0.5
4.79,4.79,0,0,70.71,100,9900,Weekday,Friday,Light_Load,07/12/2018 02:45,0.5
4.14,4.9,0,0,64.54,100,10800,Weekday,Friday,Light_Load,07/12/2018 03:00,0.5
4.07,4.9,0,0,63.89,100,11700,Weekday,Friday,Light_Load,07/12/2018 03:15,0.5
4.03,4.72,0,0,64.93,100,12600,Weekday,Friday,Light_Load,07/12/2018 03:30,0.5
4,4.43,0,0,67.02,100,13500,Weekday,Friday,Light_Load,07/12/2018 03:45,0.842007600604088
3.42,3.38,0,0,71.13,100,14400,Weekday,Friday,Light_Load,07/12/2018 04:00,0.5
3.49,3.38,0,0,71.83,100,15300,Weekday,Friday,Light_Load,07/12/2018 04:15,0.5
3.46,3.38,0,0,71.53,100,16200,Weekday,Friday,Light_Load,07/12/2018 04:30,0.571672643390263
3.38,3.24,0,0,72.19,100,17100,Weekday,Friday,Light_Load,07/12/2018 04:45,0.654296608488188
3.42,3.24,0,0,72.6,100,18000,Weekday,Friday,Light_Load,07/12/2018 05:00,1.03896192013976
3.42,3.13,0,0,73.77,100,18900,Weekday,Friday,Light_Load,07/12/2018 05:15,0.5
3.74,3.74,0,0,70.71,100,19800,Weekday,Friday,Light_Load,07/12/2018 05:30,0.5
4.07,4.61,0,0,66.18,100,20700,Weekday,Friday,Light_Load,07/12/2018 05:45,0.5
3.49,3.31,0,0,72.56,100,21600,Weekday,Friday,Light_Load,07/12/2018 06:00,0.5
3.42,3.13,0,0,73.77,100,22500,Weekday,Friday,Light_Load,07/12/2018 06:15,1.19214630668459
3.64,3.64,0,0,70.71,100,23400,Weekday,Friday,Light_Load,07/12/2018 06:30,0.5
4.1,4.57,0,0,66.78,100,24300,Weekday,Friday,Light_Load,07/12/2018 06:45,0.628142502741158
4,4.75,0,0,64.41,100,25200,Weekday,Friday,Light_Load,07/12/2018 07:00,0.5
4,4.54,0,0,66.11,100,26100,Weekday,Friday,Light_Load,07/12/2018 07:15,1.04866945373775
3.82,3.42,0,0,74.5,100,27000,Weekday,Friday,Light_Load,07/12/2018 07:30,0.5
4.54,4.1,0,0,74.22,100,27900,Weekday,Friday,Light_Load,07/12/2018 07:45,0.5
4.79,3.49,0.11,0,80.82,99.97,28800,Weekday,Friday,Light_Load,07/12/2018 08:00,0.5
47.66,31.28,0,0.02,83.6,100,29700,Weekday,Friday,Light_Load,07/12/2018 08:15,0.673622345886744
60.19,39.67,0,0.03,83.5,100,30600,Weekday,Friday,Light_Load,07/12/2018 08:30,0.5
60.19,31.61,0,0.03,88.53,100,31500,Weekday,Friday,Light_Load,07/12/2018 08:45,0.5
53.32,9.5,0,0.02,98.45,100,32400,Weekday,Friday,Light_Load,07/12/2018 09:00,0.5
58.86,14.04,0,0.03,97.27,100,33300,Weekday,Friday,Medium_Load,07/12/2018 09:15,0.5
49.5,7.6,0,0.02,98.84,100,34200,Weekday,Friday,Medium_Load,07/12/2018 09:30,0.5
48.42,6.23,0,0.02,99.18,100,35100,Weekday,Friday,Medium_Load,07/12/2018 09:45,0.5
62.78,17.03,0,0.03,96.51,100,36000,Weekday,Friday,Medium_Load,07/12/2018 10:00,0.5
48.02,5.9,0,0.02,99.25,100,36900,Weekday,Friday,Maximum_Load,07/12/2018 10:15,0.5
46.22,5.04,0.04,0.02,99.41,100,37800,Weekday,Friday,Maximum_Load,07/12/2018 10:30,0.5
57.46,13.36,0,0.03,97.4,100,38700,Weekday,Friday,Maximum_Load,07/12/2018 10:45,0.56282507899852
48.78,9.25,0,0.02,98.25,100,39600,Weekday,Friday,Maximum_Load,07/12/2018 11:00,0.5
47.02,8.64,0,0.02,98.35,100,40500,Weekday,Friday,Maximum_Load,07/12/2018 11:15,0.909393077729105
58,19.04,0,0.03,95.01,100,41400,Weekday,Friday,Maximum_Load,07/12/2018 11:30,0.546372286704785
51.48,10.01,0.04,0.02,98.16,100,42300,Weekday,Friday,Maximum_Load,07/12/2018 11:45,0.532122080519963
44.28,8.17,2.09,0.02,98.34,99.89,43200,Weekday,Friday,Maximum_Load,07/12/2018 12:00,0.5
26.6,0,10.62,0.01,100,92.87,44100,Weekday,Friday,Medium_Load,07/12/2018 12:15,1.23536876779995
12.49,0,18.18,0.01,100,56.63,45000,Weekday,Friday,Medium_Load,07/12/2018 12:30,0.5
9.79,0,19.37,0,100,45.11,45900,Weekday,Friday,Medium_Load,07/12/2018 12:45,0.5
10.76,0,19.73,0,100,47.88,46800,Weekday,Friday,Medium_Load,07/12/2018 13:00,0.5
44.06,8.93,3.35,0.02,98.01,99.71,47700,Weekday,Friday,Medium_Load,07/12/2018 13:15,0.5
49.82,12.71,0,0.02,96.9,100,48600,Weekday,Friday,Medium_Load,07/12/2018 13:30,0.5
54.36,13.46,0,0.02,97.07,100,49500,Weekday,Friday,Medium_Load,07/12/2018 13:45,0.507870573678712
55.98,15.3,0,0.03,96.46,100,50400,Weekday,Friday,Medium_Load,07/12/2018 14:00,1.10484066968882
56.48,16.42,0,0.03,96.02,100,51300,Weekday,Friday,Medium_Load,07/12/2018 14:15,0.5
47.41,9.97,0,0.02,97.86,100,52200,Weekday,Friday,Medium_Load,07/12/2018 14:30,0.5
47.95,13.75,0,0.02,96.13,100,53100,Weekday,Friday,Medium_Load,07/12/2018 14:45,0.818861955959682
58.86,20.99,0,0.03,94.19,100,54000,Weekday,Friday,Medium_Load,07/12/2018 15:00,0.5
50.08,11.2,0,0.02,97.59,100,54900,Weekday,Friday,Medium_Load,07/12/2018 15:15,0.687801738667651
51.88,11.23,0,0.02,97.74,100,55800,Weekday,Friday,Medium_Load,07/12/2018 15:30,0.5
53.82,13.5,0,0.02,97,100,56700,Weekday,Friday,Medium_Load,07/12/2018 15:45,0.5
49.9,16.67,0,0.02,94.85,100,57600,Weekday,Friday,Medium_Load,07/12/2018 16:00,1.07628697511747
57.1,21.67,0,0.03,93.49,100,58500,Weekday,Friday,Medium_Load,07/12/2018 16:15,0.5
50.33,17.35,0,0.02,94.54,100,59400,Weekday,Friday,Medium_Load,07/12/2018 16:30,0.920625014170546
68.54,29.95,0,0.03,91.63,100,60300,Weekday,Friday,Medium_Load,07/12/2018 16:45,0.5
60.12,25.81,0,0.03,91.89,100,61200,Weekday,Friday,Medium_Load,07/12/2018 17:00,0.5
72.11,33.59,0,0.03,90.65,100,62100,Weekday,Friday,Maximum_Load,07/12/2018 17:15,0.834827984705169
46.33,11.12,1.94,0.02,97.24,99.91,63000,Weekday,Friday,Maximum_Load,07/12/2018 17:30,0.928086897643887
34.16,0,4.86,0.02,100,99,63900,Weekday,Friday,Maximum_Load,07/12/2018 17:45,0.5
30.35,2.34,3.17,0.01,99.7,99.46,64800,Weekday,Friday,Maximum_Load,07/12/2018 18:00,0.5
42.48,17.6,0.04,0.02,92.38,100,65700,Weekday,Friday,Maximum_Load,07/12/2018 18:15,0.936213984288579
52.85,24.23,0,0.02,90.9,100,66600,Weekday,Friday,Maximum_Load,07/12/2018 18:30,0.5
58.97,22,0,0.03,93.69,100,67500,Weekday,Friday,Maximum_Load,07/12/2018 18:45,0.5
57.17,19.01,0,0.03,94.89,100,68400,Weekday,Friday,Maximum_Load,07/12/2018 19:00,0.760517164914036
44.39,10.91,0,0.02,97.11,100,69300,Weekday,Friday,Maximum_Load,07/12/2018 19:15,0.5
47.84,11.02,0,0.02,97.45,100,70200,Weekday,Friday,Maximum_Load,07/12/2018 19:30,0.5
54.07,19.66,0,0.02,93.98,100,71100,Weekday,Friday,Maximum_Load,07/12/2018 19:45,0.5
43.38,7.99,0,0.02,98.35,100,72000,Weekday,Friday,Maximum_Load,07/12/2018 20:00,0.5
57.64,21.17,0,0.03,93.87,100,72900,Weekday,Friday,Medium_Load,07/12/2018 20:15,0.661100947587325
41.72,7.24,0,0.02,98.53,100,73800,Weekday,Friday,Medium_Load,07/12/2018 20:30,1.2680084408845
31.9,1.22,3.64,0.01,99.93,99.36,74700,Weekday,Friday,Medium_Load,07/12/2018 20:45,0.5
19.69,0,11.74,0.01,100,85.89,75600,Weekday,Friday,Medium_Load,07/12/2018 21:00,0.57603339592338
5.62,0,21.2,0,100,25.62,76500,Weekday,Friday,Medium_Load,07/12/2018 21:15,1.58613824784751
5.62,0,20.99,0,100,25.86,77400,Weekday,Friday,Medium_Load,07/12/2018 21:30,0.5
5.15,0,21.1,0,100,23.71,78300,Weekday,Friday,Medium_Load,07/12/2018 21:45,0.5
4.28,0,20.74,0,100,20.21,79200,Weekday,Friday,Medium_Load,07/12/2018 22:00,0.5
4,4.07,0.43,0,70.09,99.43,80100,Weekday,Friday,Maximum_Load,07/12/2018 22:15,1.33159545029063
4.07,4.21,0,0,69.51,100,81000,Weekday,Friday,Maximum_Load,07/12/2018 22:30,0.5
4.03,4.18,0,0,69.41,100,81900,Weekday,Friday,Maximum_Load,07/12/2018 22:45,0.5
4,4.18,0,0,69.14,100,82800,Weekday,Friday,Maximum_Load,07/12/2018 23:00,0.660439604119202
3.96,3.64,0.04,0,73.62,99.99,83700,Weekday,Friday,Light_Load,07/12/2018 23:15,0.5
4.03,3.56,0.04,0,74.95,100,84600,Weekday,Friday,Light_Load,07/12/2018 23:30,0.5
4,3.53,0.07,0,74.98,99.98,85500,Weekday,Friday,Light_Load,07/12/2018 23:45,0.5
4.03,3.6,0.04,0,74.58,100,0,Weekday,Friday,Light_Load,07/12/2018 00:00,0.5
4,3.71,0.04,0,73.32,100,900,Weekend,Saturday,Light_Load,08/12/2018 00:15,0.5
3.96,3.74,0,0,72.7,100,1800,Weekend,Saturday,Light_Load,08/12/2018 00:30,0.5
4,3.89,0,0,71.69,100,2700,Weekend,Saturday,Light_Load,08/12/2018 00:45,0.5
4,3.78,0,0,72.68,100,3600,Weekend,Saturday,Light_Load,08/12/2018 01:00,0.5
